Submit_ID,Brand_Reg,Model_No,SoldIn,screensize,Screen_Tech,Avg_mode_power,Energy,Availability Status,Star2,Screen_Size2
168017,JVC,AV-AE557155A series,"Australia,Fiji,New Zealand",139.936,LCD (LED),75.48,302,Available,5.5,140
168016,JVC,AV-A557155A series,"Australia,Fiji,New Zealand",138.798,LCD (LED),112.38,466,Available,3.5,139
168014,JVC,AV-AQ405165A series,"Australia,Fiji,New Zealand",107.863,LCD (LED),47.04,194,Available,5.5,108
168011,LINSAR,LS70UHDNF23,Australia,176.537,LCD (LED),108.29,397,Available,6,177
168010,JVC,LT-40NQ5155A,"Australia,Fiji,New Zealand",100.305,LCD (LED),32.46,151,Available,6,100
167969,COOCAA,32E5500H,"Australia,Fiji,New Zealand",80.054,LCD (LED),24.3,100,Available,6,80
167940,EKO,K70USTW,"Australia,Fiji,New Zealand",176.538,LCD (LED),147.1,690,Available,3.5,177
167844,LG,"85QNED9#### (# can be A-Z, 0-9 or ""-"" or ""."" or blank)","Australia,Fiji,New Zealand",214.783,LCD (LED),225.8,952,Available,4,215
167843,HISENSE,100U7Q series,"Australia,New Zealand",252.784,LCD (LED),222.34,888,Available,5.5,253
167842,HISENSE,85U7Q series,"Australia,New Zealand",214.783,LCD (LED),186.38,759,Available,5,215
167841,HISENSE,75U7Q series,"Australia,New Zealand",189.34,LCD (LED),145.91,579,Available,5,189
167840,HISENSE,65U7Q series,"Australia,New Zealand",163.896,LCD (LED),115.94,465,Available,5,164
167839,HISENSE,85Q6Q series,"Australia,New Zealand",214.783,LCD (LED),177.89,698,Available,5.5,215
167838,HISENSE,75Q6N series,"Australia,New Zealand",189.34,LCD (LED),117.04,479,Available,6,189
167837,HISENSE,65Q6Q series,"Australia,New Zealand",163.896,LCD (LED),98.86,399,Available,5.5,164
167836,HISENSE,55Q6Q series,"Australia,New Zealand",138.783,LCD (LED),62,259,Available,6,139
167835,HISENSE,50Q6Q series,"Australia,New Zealand",125.731,LCD (LED),59.02,239,Available,5.5,126
167834,HISENSE,43Q6Q series,"Australia,New Zealand",107.95,LCD (LED),51.09,203,Available,5,108
167833,HISENSE,32A4QNZ,"Australia,New Zealand",80.039,LCD (LED),22.07,89,Available,6,80
167832,HISENSE,40A4Q,"Australia,New Zealand",100.332,LCD (LED),28.17,121,Available,7,100
167828,LG,"75QNED9#### (# can be A-Z, 0-9 or ""-"" or “.” or blank)","Australia,Fiji,New Zealand",189.34,LCD (LED),190.2,806,Available,3.5,189
167807,KOGAN,KAL24DH5400Q*,"Australia,Fiji,New Zealand",59.816,LCD (LED),20.83,85,Available,5,60
167795,LG,"65QNED9#### (# can be A-Z, 0-9 or ""-"" or ""."" or blank)","Australia,Fiji,New Zealand",163.896,LCD (LED),159.1,678,Available,3,164
167783,LG,65UA8450PSA,"Australia,New Zealand",163.897,LCD (LED),118,433,Available,5,164
167753,EKO,K40FST,"Australia,Fiji,New Zealand",100.335,LCD,59.75,230,Available,4,100
167751,BLAUPUNKT,BP400FTS,"Australia,Fiji,New Zealand",100.335,LCD,59.75,230,Available,4,100
167749,KOGAN,KALED55U95TA,"Australia,Fiji,New Zealand",138.783,LCD (LED),65.43,258,Available,6,139
167720,EKO,K50USW3,"Australia,Fiji,New Zealand",125.731,LCD (LED),69.5,284,Available,5,126
167694,TCL,75P7K,"Australia,Fiji,New Zealand",189.306,LCD (LED),104.7,460,Available,6,189
167652,LG,OLED83B56LA,"Australia,New Zealand",209.585,OLED,151,554,Available,6,210
167651,LG,OLED83B5PSA,"Australia,New Zealand",209.585,OLED,151,554,Available,6,210
167637,TCL,98C8K,"Australia,Fiji,New Zealand",247.604,LCD (LED),165.6,769,Available,6,248
167635,TCL,75C8K,"Australia,Fiji,New Zealand",189.306,LCD (LED),128.9,547,Available,5.5,189
167634,TCL,65C8K,"Australia,Fiji,New Zealand",163.829,LCD (LED),107.4,450,Available,5,164
167604,TCL,85P7K,"Australia,Fiji,New Zealand",214.783,LCD (LED),186.5,826,Available,4.5,215
167560,SAMSUNG,QA85QN1EFA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),220,806,Available,4.5,215
167559,SAMSUNG,QA75QN1EFA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),178,653,Available,4.5,189
167558,SAMSUNG,QA65QN1EFA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),131,481,Available,4.5,164
167556,SAMSUNG,QA55QN1EFA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),112,412,Available,4,139
167555,SAMSUNG,QA75QN990F*,"Australia,Fiji,New Zealand",189.338,LCD (LED),285,1043,Available,2.5,189
167445,BAUHN,ATV43FHDW-0325,Australia,109.465,LCD,39.8,172,Available,6,109
167441,EMETE,EME-10XXTE,"Australia,New Zealand",252.784,LCD (LED),320,1201,Available,4,253
167440,EMETE,EME-85XXTE,"Australia,New Zealand",214.783,LCD (LED),199.69,740,Available,5,215
167439,EMETE,EME-75XXTE,"Australia,New Zealand",189.275,LCD (LED),175.6,650,Available,4.5,189
167438,EMETE,EME-65XXTE,"Australia,New Zealand",163.878,LCD (LED),110.08,415,Available,5.5,164
167437,EMETE,EME-55XXTE,"Australia,Fiji,New Zealand",138.798,LCD (LED),104.8,391,Available,4,139
167435,LG,75QNED86A6A,"Australia,New Zealand",189.275,LCD (LED),106,389,Available,7,189
167434,LG,50QNED80ASA,"Australia,New Zealand",125.727,LCD (LED),68,251,Available,5.5,126
167433,LG,65UA7350PSB,"Australia,Fiji,New Zealand",163.897,LCD (LED),115,422,Available,5,164
167432,LG,75UA8450PSA,"Australia,Fiji,New Zealand",189.275,LCD (LED),137,502,Available,5.5,189
167431,LG,43UA7350PSB,"Australia,Fiji,New Zealand",107.987,LCD (LED),66,242,Available,4.5,108
167430,LG,86UA8450PSA,"Australia,Fiji,New Zealand",217.425,LCD (LED),155,568,Available,6,217
167429,LG,50UA7350PSB,"Australia,Fiji,New Zealand",125.727,LCD (LED),81,297,Available,4.5,126
167414,LG,55UA7350PSB,"Australia,Fiji,New Zealand",138.783,LCD (LED),91,334,Available,5,139
167411,AIWA,AWS550G,Australia,138.783,LCD (LED),65.43,258,Available,6,139
167372,SAMSUNG,QA100QN80F*,"Australia,Fiji,New Zealand",252.784,LCD (LED),282,1032,Available,5,253
167371,SAMSUNG,85Q7F,"Australia,Fiji,New Zealand",214.783,LCD (LED),187,686,Available,5.5,215
167370,SAMSUNG,QA75Q*F SERIES,"Australia,Fiji,New Zealand",189.338,LCD (LED),143,525,Available,5.5,189
167369,SAMSUNG,QA85QN990F*,"Australia,Fiji,New Zealand",214.783,LCD (LED),330,1208,Available,3,215
167367,SAMSUNG,QA65QN990F*,"Australia,Fiji,New Zealand",163.897,LCD (LED),259,948,Available,1.5,164
167356,SAMSUNG,QA65Q*F SERIES,"Australia,Fiji,New Zealand",163.897,LCD (LED),117,430,Available,5,164
167343,SAMSUNG,55Q7F,"Australia,Fiji,New Zealand",138.783,LCD (LED),84,310,Available,5,139
167317,MONSTER,MT32HDNFB,Australia,80.043,LCD (LED),15.87,60,Available,8,80
167265,MONSTER,MT24HDNFB,Australia,59.827,LCD (LED),15.38,59,Available,6,60
167250,SAMSUNG,QA50QN90FA*,"Australia,Fiji,New Zealand",125.727,LCD (LED),77,284,Available,5,126
167249,SAMSUNG,QA85LS03FW*,"Australia,Fiji,New Zealand",214.783,LCD (LED),220,806,Available,4.5,215
167247,SAMSUNG,QA75LS03FW*,"Australia,Fiji,New Zealand",189.338,LCD (LED),189,693,Available,4,189
167245,SAMSUNG,QA65LS03FAW,"Australia,Fiji,New Zealand",163.897,LCD (LED),153,562,Available,4,164
167244,SAMSUNG,QA50LS03FA*,"Australia,Fiji,New Zealand",125.727,LCD (LED),92,339,Available,4,126
167242,SAMSUNG,QA85QN85FA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),211,773,Available,5,215
167240,SAMSUNG,QA75QN85FA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),166,609,Available,5,189
167239,SAMSUNG,QA65QN85FA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),140,514,Available,4.5,164
167238,SKYWORTH,24LP60G,"Australia,Fiji,New Zealand",60.469,LCD (LED),16.33,76,Available,5.5,60
167235,SAMSUNG,QA55QN85FA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),111,408,Available,4,139
167232,SAMSUNG,UA85U8500FS,"Australia,Fiji,New Zealand",214.783,LCD (LED),142,521,Available,6,215
167231,SAMSUNG,UA75U**00F*,"Australia,Fiji,New Zealand",189.338,LCD (LED),136,499,Available,5.5,189
167230,SAMSUNG,UA65U8500FS,"Australia,Fiji,New Zealand",163.897,LCD (LED),113,416,Available,5.5,164
167228,SAMSUNG,UA55U8000FS,"Australia,Fiji,New Zealand",138.783,LCD (LED),79,291,Available,5.5,139
167216,SAMSUNG,UA50U**00F*,"Australia,Fiji,New Zealand",125.727,LCD (LED),71,262,Available,5,126
167213,SAMSUNG,UA43U8500FS,"Australia,Fiji,New Zealand",107.987,LCD (LED),68,251,Available,4,108
167202,LG,100QNED86AS,"Australia,New Zealand",252.784,LCD (LED),260,952,Available,5.5,253
167194,LG,100QNED86A6,"Australia,New Zealand",252.784,LCD (LED),260,952,Available,5.5,253
167183,SAMSUNG,QA85QN80FA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),248,908,Available,4,215
167182,SAMSUNG,QA75QN80FA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),204,748,Available,4,189
167181,SAMSUNG,QA50QN80FA*,"Australia,Fiji,New Zealand",127.225,LCD (LED),100,368,Available,4,127
167179,SAMSUNG,QA55QN80FA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),107,394,Available,4,139
167174,SONY,K-98XR50,"Australia,New Zealand",247.691,LCD (LED),356.4,1306,Available,3.5,248
167032,SAMSUNG,QA43Q8F*A*,"Australia,Fiji,New Zealand",107.987,LCD (LED),68,251,Available,4,108
167031,SAMSUNG,QA50Q8F*A*,"Australia,Fiji,New Zealand",125.727,LCD (LED),75,277,Available,5,126
167029,SAMSUNG,QA55Q8F*A*,"Australia,Fiji,New Zealand",138.783,LCD (LED),79,291,Available,5.5,139
167027,SAMSUNG,QA65Q8F*A*,"Australia,Fiji,New Zealand",163.897,LCD (LED),122,448,Available,5,164
167025,SAMSUNG,QA75Q8F*A*,"Australia,Fiji,New Zealand",189.338,LCD (LED),181,664,Available,4.5,189
167024,SAMSUNG,QA85Q8F*A*,"Australia,Fiji,New Zealand",214.783,LCD (LED),196,718,Available,5,215
167021,SAMSUNG,QA83S95FAE,"Australia,Fiji,New Zealand",209.585,LCD (LED),248,908,Available,4,210
167019,SAMSUNG,QA65LS03FW*,"Australia,Fiji,New Zealand",163.897,LCD (LED),154,565,Available,4,164
167018,SAMSUNG ELECTRONICS,UA75TU8000,"Australia,Fiji,New Zealand",189.579,LCD (LED),154,565,Available,5,190
167016,SAMSUNG ELECTRONICS,UA43TU8000,"Australia,Fiji,New Zealand",107.95,LCD (LED),69,255,Available,4,108
167010,LG,OLED97M56LA,"Australia,New Zealand",245.145,OLED,253,926,Available,5,245
167009,LG,OLED97M5PSA,"Australia,New Zealand",245.145,OLED,253,926,Available,5,245
167008,LG,OLED97G56LA,"Australia,New Zealand",245.145,OLED,228,835,Available,5.5,245
167007,LG,OLED97G5PSA,"Australia,New Zealand",245.145,OLED,228,835,Available,5.5,245
167005,TCL,43P7K,"Australia,Fiji,New Zealand",107.95,LCD (LED),50.5,220,Available,4.5,108
167002,SAMSUNG,QA65QN990F*,"Australia,Fiji,New Zealand",163.897,LCD (LED),282,1032,Available,1,164
166999,TCL,65P7K,"Australia,Fiji,New Zealand",163.829,LCD (LED),75,320,Available,6,164
166962,SAMSUNG,QA98QN90FA*,"Australia,Fiji,New Zealand",247.688,LCD (LED),242,886,Available,5.5,248
166961,SAMSUNG,QA85QN990F*,"Australia,Fiji,New Zealand",214.783,LCD (LED),360,1317,Available,2.5,215
166960,SAMSUNG,QA85QN90FA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),211,773,Available,5,215
166959,SAMSUNG,QA85QN900F*,"Australia,Fiji,New Zealand",214.783,LCD (LED),286,1047,Available,3.5,215
166957,SAMSUNG,QA85QN70FA*,"Australia,Fiji,New Zealand",214.783,LCD (LED),199,729,Available,5,215
166956,SAMSUNG,QA83S85FAE,"Australia,Fiji,New Zealand",209.585,LCD (LED),186,682,Available,5,210
166955,SAMSUNG,QA77S95FA*,"Australia,Fiji,New Zealand",195.177,LCD (LED),216,791,Available,4,195
166954,SAMSUNG,QA75QN90FA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),151,554,Available,5,189
166953,SAMSUNG,QA75QN900F*,"Australia,Fiji,New Zealand",189.338,LCD (LED),271,992,Available,2.5,189
166901,SAMSUNG,QA75QN70FA*,"Australia,Fiji,New Zealand",189.338,LCD (LED),156,572,Available,5,189
166900,TCL,65C7K,"Australia,Fiji,New Zealand",163.829,LCD (LED),134.4,510,Available,4.5,164
166899,SAMSUNG,QA65S95FA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),152,558,Available,4,164
166898,SAMSUNG,QA65QN90FA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),137,503,Available,4.5,164
166897,SAMSUNG,QA65QN70FA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),141,518,Available,4.5,164
166887,SAMSUNG,QA55QN70FA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),107,394,Available,4,139
166886,SAMSUNG,QA43QN90FA*,"Australia,Fiji,New Zealand",107.987,LCD (LED),62,229,Available,4.5,108
166885,SAMSUNG,QA42S90FAE,"Australia,Fiji,New Zealand",105.52,LCD (LED),67,248,Available,4,106
166828,LG,OLED83M56LA,"Australia,New Zealand",209.585,OLED,214,785,Available,4.5,210
166827,LG,OLED83M5PSA,"Australia,New Zealand",209.585,OLED,214,785,Available,4.5,210
166826,LG,OLED77M56LA,"Australia,New Zealand",194.738,OLED,178,654,Available,4.5,195
166824,SONY,K-85XR50,"Australia,New Zealand",214.783,LCD (LED),216.9,797,Available,4.5,215
166823,LG,OLED77M5PSA,"Australia,New Zealand",194.738,OLED,178,654,Available,4.5,195
166822,LG,43UA8450PSA,"Australia,New Zealand",107.987,LCD (LED),70,258,Available,4,108
166821,LG,OLED77T4PSA,"Australia,New Zealand",194.738,OLED,182,667,Available,4.5,195
166818,SONY,K-75XR50,"Australia,New Zealand",189.306,LCD (LED),195.4,719,Available,4,189
166813,PHILIPS,86PQT9020/79,"Australia,Fiji,New Zealand",217.427,LCD (LED),287.2,1163,Available,3,217
166812,PHILIPS,65PQT9020/79,"Australia,Fiji,New Zealand",163.896,LCD (LED),175.9,722,Available,3,164
166810,BAUHN,ATV55UHDW-0425,Australia,138.401,LCD,70,270,Available,6,138
166809,EKO,K430FGTQ,"Australia,Fiji,New Zealand",108.135,LCD,45.012,196,Available,5,108
166801,HYUNDAI,H75UHDQLDZEN,"Australia,Fiji,New Zealand",189.34,LCD (LED),122.94,451,Available,6,189
166799,HYUNDAI,H65UHDQLDZEN,"Australia,Fiji,New Zealand",163.896,LCD (LED),92,338,Available,6,164
166798,HYUNDAI,H55UHDQLDZEN,"Australia,Fiji,New Zealand",138.783,LCD (LED),71.5,263,Available,6,139
166797,HYUNDAI,H50UHDQLDZEN,"Australia,Fiji,New Zealand",125.731,LCD (LED),58.81,217,Available,6,126
166787,SAMSUNG,QA55QN90FA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),110,405,Available,4,139
166784,SAMSUNG,QA77S90FAE,"Australia,Fiji,New Zealand",194.738,LCD (LED),174,638,Available,5,195
166783,SAMSUNG,QA65S90FAE,"Australia,Fiji,New Zealand",163.897,LCD (LED),145,532,Available,4,164
166782,SAMSUNG,QA65S85FAE,"Australia,Fiji,New Zealand",163.897,LCD (LED),129,474,Available,4.5,164
166773,EKO,K650UGT2Q,"Australia,Fiji,New Zealand",163.829,LCD,94.65,580,Available,4,164
166766,HISENSE,65S7NAU,Australia,163.896,LCD (LED),105.58,416,Available,5.5,164
166765,HISENSE,55S7NAU,Australia,138.783,LCD (LED),87.99,381,Available,4.5,139
166760,SAMSUNG,QA55S95FA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),109,401,Available,4,139
166757,PHILIPS,75PQT9020/79,"Australia,Fiji,New Zealand",189.34,LCD (LED),203.5,824,Available,3.5,189
166754,BAUHN,ATV32HDW-0425,Australia,80.06,LCD,25.23,101,Available,6,80
166746,SAMSUNG,QA55S85FAE,"Australia,Fiji,New Zealand",138.783,LCD (LED),104,383,Available,4,139
166741,SAMSUNG,QA65QN80FA*,"Australia,Fiji,New Zealand",163.897,LCD (LED),154,565,Available,4,164
166711,TCL,50P7K,"Australia,Fiji,New Zealand",125.638,LCD (LED),60.2,245,Available,5.5,126
166710,TCL,55P7K,"Australia,Fiji,New Zealand",138.711,LCD (LED),69.8,284,Available,5.5,139
166681,LG,OLED65M59LA,"Australia,New Zealand",163.896,OLED,140,514,Available,4.5,164
166680,LG,OLED65M5PSA,"Australia,New Zealand",163.896,OLED,140,514,Available,4.5,164
166679,LG,55UA8450PSA,"Australia,New Zealand",138.783,LCD (LED),92,338,Available,5,139
166678,LG,50UA8450PSA,"Australia,New Zealand",125.727,LCD (LED),83,305,Available,4.5,126
166677,LG,43QNED82ASA,"Australia,New Zealand",107.987,LCD (LED),70,258,Available,4,108
166672,KONIC,KKD40GS376AM,New Zealand,100.337,LCD (LED),43.6,162,Available,5.5,100
166671,KONIC,KKD32GS376AM,New Zealand,80.039,LCD (LED),31.2,116,Available,5.5,80
166640,EKO,K49FST,"Australia,Fiji,New Zealand",125.731,LCD (LED),47.9,224,Available,6,126
166639,AIWA,AWS500QW,Australia,125.731,LCD (LED),79.06,321,Available,4,126
166637,AIWA,AWS650QW,Australia,163.896,LCD (LED),134.33,541,Available,4,164
166636,AIWA,AWS550QW,Australia,138.783,LCD (LED),98.27,397,Available,4,139
166629,BLAUPUNKT,BP650USG98,"Australia,Fiji,New Zealand",163.829,LCD,94.65,580,Available,4,164
166618,AIWA,AWS650G2,Australia,163.896,LCD (LED),92.9,371,Available,6,164
166617,AIWA,AWS430QW,Australia,107.953,LCD (LED),45.69,170,Available,6,108
166612,SAMSUNG,QA77S85FAE,"Australia,Fiji,New Zealand",194.738,LCD (LED),138,507,Available,6,195
166610,SAMSUNG,QA83S90FAE,"Australia,Fiji,New Zealand",209.585,LCD (LED),216,791,Available,4.5,210
166597,BLAUPUNKT,BP500FTS,"Australia,Fiji,New Zealand",125.731,LCD (LED),47.9,224,Available,6,126
166560,SAMSUNG,QA55S90FA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),109,401,Available,4,139
166559,AKAI,AK40S9ZEN,Australia,100.34,LCD (LED),40.4,149,Available,6,100
166555,SAMSUNG,QA48S90FAE,"Australia,Fiji,New Zealand",120.721,LCD (LED),79,291,Available,4.5,121
166554,SAMSUNG,QA55LS03FA*,"Australia,Fiji,New Zealand",138.783,LCD (LED),111,408,Available,4,139
166552,SAMSUNG,QA43LS03FA*,"Australia,Fiji,New Zealand",107.987,LCD (LED),70,259,Available,4,108
166545,TCL,98P7K,"Australia,Fiji,New Zealand",247.604,LCD (LED),148.6,700,Available,6,248
166543,SAMSUNG,QA65QN900F*,"Australia,Fiji,New Zealand",163.897,LCD (LED),248,908,Available,2,164
166538,BLAUPUNKT,BP500USG98,"Australia,Fiji,New Zealand",125.638,LCD,96.612,376,Available,3.5,126
166537,EKO,K500UGTQ,"Australia,Fiji,New Zealand",125.638,LCD,96.612,376,Available,3.5,126
166520,EKO,K550UGTQ,"Australia,Fiji,New Zealand",138.798,LCD,87.96,349,Available,4.5,139
166500,BAUHN,ATV70UHDW-****,Australia,176.537,LCD (LED),108.29,397,Available,6,177
166493,JVC,LT-50NQ7145AE,"Australia,Fiji,New Zealand",125.731,LCD (LED),49.6,210,Available,6,126
166479,LG,86QNED9MASA,"Australia,New Zealand",217.425,LCD (LED),187,685,Available,5.5,217
166478,LG,86QNED9MA6A,"Australia,New Zealand",217.425,LCD (LED),187,685,Available,5.5,217
166477,LG,75QNED9MASA,"Australia,New Zealand",189.275,LCD (LED),153,561,Available,5,189
166476,LG,75QNED9MA6A,"Australia,New Zealand",189.275,LCD (LED),153,561,Available,5,189
166475,LG,65QNED9MASA,"Australia,New Zealand",163.897,LCD (LED),140,515,Available,4.5,164
166474,LG,65QNED9MA6A,"Australia,New Zealand",163.897,LCD (LED),140,515,Available,4.5,164
166440,EKO,K750UGTWQ,"Australia,Fiji,New Zealand",189.306,LCD,204.81,811,Available,3.5,189
166439,BLAUPUNKT,BP750USG98,"Australia,Fiji,New Zealand",189.306,LCD,204.81,811,Available,3.5,189
166435,SONY,K-65XR50,"Australia,New Zealand",163.878,LCD (LED),150.7,556,Available,4,164
166434,SONY,K-55XR50,"Australia,New Zealand",138.798,LCD (LED),111.8,414,Available,4,139
166422,BLAUPUNKT,BP400FSG98,"Australia,Fiji,New Zealand",100.791,LCD,50.5,186,Available,5,101
166409,BAUHN,ATV70UHDW-0325,"Australia,Fiji,New Zealand",176.555,LCD (LED),109.038,400,Available,6,177
166357,TCL,85C6K,"Australia,Fiji,New Zealand",214.783,LCD (LED),175.2,768,Available,5,215
166356,TCL,75C6K,"Australia,Fiji,New Zealand",189.306,LCD (LED),140,600,Available,5,189
166355,TCL,65C6K,"Australia,Fiji,New Zealand",163.829,LCD (LED),115,460,Available,5,164
166354,TCL,55C6K,"Australia,Fiji,New Zealand",138.711,LCD (LED),86.5,380,Available,4.5,139
166353,TCL,85C7K,"Australia,Fiji,New Zealand",214.783,LCD (LED),175.2,768,Available,5,215
166352,TCL,75C7K,"Australia,Fiji,New Zealand",189.306,LCD (LED),190,755,Available,4,189
166351,TCL,50C7K,"Australia,Fiji,New Zealand",125.638,LCD (LED),87.6,353,Available,4,126
166349,TCL,55C7K,"Australia,Fiji,New Zealand",138.711,LCD (LED),106,425,Available,4,139
166346,LG,OLED83C56LA,"Australia,New Zealand",209.585,OLED,189,692,Available,5,210
166345,LG,OLED83C5PSA,"Australia,New Zealand",209.585,OLED,189,692,Available,5,210
166344,LG,75QNED82ASA,"Australia,New Zealand",189.275,LCD (LED),106,389,Available,7,189
166343,LG,50QNED82ASA,"Australia,New Zealand",125.727,LCD (LED),81,298,Available,4.5,126
166330,BLAUPUNKT,BP700UTS,"Australia,Fiji,New Zealand",176.538,LCD (LED),147.1,690,Available,3.5,177
166280,JVC,AV-JQ757115A series,"Australia,Fiji,New Zealand",189.306,LCD (LED),106.68,466,Available,6,189
166276,JVC,AQ657155 series,"Australia,Fiji,New Zealand",163.829,LCD (LED),105.96,448,Available,5,164
166274,JVC,AQ557155A series,"Australia,Fiji,New Zealand",138.798,LCD (LED),61.38,247,Available,6,139
166273,JVC,LT-43NQ5155A,"Australia,Fiji,New Zealand",107.95,LCD (LED),38.4,163,Available,6,108
166272,JVC,LT-32NQ5155A,"Australia,Fiji,New Zealand",80.054,LCD (LED),24.84,110,Available,5.5,80
166238,PHILIPS,86PUT7039/79,"Australia,New Zealand",217.427,LCD (LED),231,963,Available,4,217
166237,PHILIPS,65PUT7039/79,"Australia,New Zealand",165.633,LCD (LED),115,462,Available,5,166
166235,PHILIPS,75PUT7039/79,"Australia,New Zealand",189.274,LCD (LED),162,667,Available,4.5,189
166222,QBELL,QTU70T,"Australia,Fiji,New Zealand",176.538,LCD (LED),147.1,690,Available,3.5,177
166205,LG,86QNED86ASA,"Australia,New Zealand",217.425,LCD (LED),138,506,Available,7,217
166204,LG,86QNED86A6A,"Australia,New Zealand",217.425,LCD (LED),138,506,Available,7,217
166203,LG,50QNED86ASA,"Australia,New Zealand",125.727,LCD (LED),68,251,Available,5.5,126
166202,LG,86QNED82ASA,"Australia,New Zealand",217.425,LCD (LED),132,484,Available,7,217
166201,LG,65QNED82ASA,"Australia,New Zealand",163.897,LCD (LED),98,360,Available,6,164
166200,LG,55QNED82ASA,"Australia,New Zealand",138.783,LCD (LED),92,338,Available,5,139
166199,LG,OLED77B56LA,"Australia,New Zealand",194.738,OLED,135,495,Available,6,195
166198,LG,OLED77B5PSA,"Australia,New Zealand",194.738,OLED,135,495,Available,6,195
